relative_path,class_folder_raw,width,height,size_bytes,laplacian_var_blur,sharpness_flag,mean_brightness,std_contrast,decode_ok,corruption_status,has_exif
7. Healthy leaf/healthy_00430.jpg,7. Healthy leaf,1200,1600,351754,58.088,blurry,180.291,40.117,True,ok,True
7. Healthy leaf/healthy_00431.jpg,7. Healthy leaf,1200,1600,355289,76.007,blurry,173.435,53.26,True,ok,True
7. Healthy leaf/healthy_00432.jpg,7. Healthy leaf,1200,900,145284,33.794,blurry,180.211,40.432,True,ok,True
7. Healthy leaf/healthy_00433.jpg,7. Healthy leaf,1200,1600,322239,77.688,blurry,171.008,57.828,True,ok,True
7. Healthy leaf/healthy_00434.jpg,7. Healthy leaf,1200,900,158999,26.127,blurry,179.269,25.006,True,ok,True
7. Healthy leaf/healthy_00435.jpg,7. Healthy leaf,1200,1600,291977,70.056,blurry,174.764,59.525,True,ok,True
7. Healthy leaf/healthy_00436.jpg,7. Healthy leaf,1200,1600,277676,93.196,blurry,166.347,60.97,True,ok,True
7. Healthy leaf/healthy_00437.jpg,7. Healthy leaf,1200,1600,368138,62.636,blurry,178.361,44.433,True,ok,True
7. Healthy leaf/healthy_00438.jpg,7. Healthy leaf,1200,1600,324221,85.434,blurry,183.905,53.952,True,ok,True
7. Healthy leaf/healthy_00439.jpg,7. Healthy leaf,1200,1600,333038,80.914,blurry,170.668,55.587,True,ok,True
7. Healthy leaf/healthy_00440.jpg,7. Healthy leaf,1200,1600,375828,56.006,blurry,177.003,40.267,True,ok,True
7. Healthy leaf/healthy_00441.jpg,7. Healthy leaf,1200,1600,275997,46.764,blurry,178.04,45.182,True,ok,True
7. Healthy leaf/healthy_00442.jpg,7. Healthy leaf,1200,1600,286602,35.582,blurry,177.919,34.193,True,ok,True
7. Healthy leaf/healthy_00443.jpg,7. Healthy leaf,1200,1600,306948,38.894,blurry,178.372,32.705,True,ok,True
7. Healthy leaf/healthy_00444.jpg,7. Healthy leaf,1200,1600,287332,43.385,blurry,176.322,53.903,True,ok,True
7. Healthy leaf/healthy_00445.jpg,7. Healthy leaf,1200,1600,279440,47.986,blurry,175.143,49.781,True,ok,True
7. Healthy leaf/healthy_00446.jpg,7. Healthy leaf,1200,1600,304440,42.538,blurry,177.383,37.587,True,ok,True
7. Healthy leaf/healthy_00447.jpg,7. Healthy leaf,1200,1600,291967,33.549,blurry,175.201,32.073,True,ok,True
7. Healthy leaf/healthy_00448.jpg,7. Healthy leaf,1200,1600,293187,47.285,blurry,180.989,49.416,True,ok,True
7. Healthy leaf/healthy_00449.jpg,7. Healthy leaf,1200,1600,331658,47.177,blurry,181.134,39.97,True,ok,True
7. Healthy leaf/healthy_00450.jpg,7. Healthy leaf,1200,1600,314393,49.699,blurry,180.836,49.6,True,ok,True
7. Healthy leaf/healthy_00451.jpg,7. Healthy leaf,1200,1600,241964,50.22,blurry,178.988,55.997,True,ok,True
7. Healthy leaf/healthy_00452.jpg,7. Healthy leaf,1200,1600,311736,35.603,blurry,170.269,40.134,True,ok,True
7. Healthy leaf/healthy_00453.jpg,7. Healthy leaf,1200,1600,344046,56.392,blurry,178.944,49.384,True,ok,True
7. Healthy leaf/healthy_00454.jpg,7. Healthy leaf,1200,1600,363467,50.247,blurry,180.997,41.467,True,ok,True
7. Healthy leaf/healthy_00455.jpg,7. Healthy leaf,1200,1600,347647,56.289,blurry,181.958,39.896,True,ok,True
7. Healthy leaf/healthy_00456.jpg,7. Healthy leaf,1200,1600,276886,35.715,blurry,183.614,39.369,True,ok,True
7. Healthy leaf/healthy_00457.jpg,7. Healthy leaf,1200,1600,264246,26.67,blurry,180.959,32.996,True,ok,True
7. Healthy leaf/healthy_00458.jpg,7. Healthy leaf,1200,1600,292041,54.564,blurry,178.736,53.622,True,ok,True
7. Healthy leaf/healthy_00459.jpg,7. Healthy leaf,1200,1600,294454,25.888,blurry,173.599,36.845,True,ok,True
7. Healthy leaf/healthy_00460.jpg,7. Healthy leaf,1200,1600,281979,37.67,blurry,192.477,36.529,True,ok,True
7. Healthy leaf/healthy_00461.jpg,7. Healthy leaf,1200,1600,323587,39.415,blurry,191.208,30.434,True,ok,True
7. Healthy leaf/healthy_00462.jpg,7. Healthy leaf,1200,1600,341229,40.185,blurry,189.333,34.875,True,ok,True
7. Healthy leaf/healthy_00463.jpg,7. Healthy leaf,1200,1600,311924,48.386,blurry,185.639,42.564,True,ok,True
7. Healthy leaf/healthy_00464.jpg,7. Healthy leaf,1200,1600,323727,66.673,blurry,185.155,45.656,True,ok,True
7. Healthy leaf/healthy_00465.jpg,7. Healthy leaf,1200,1600,348294,52.838,blurry,191.161,38.256,True,ok,True
7. Healthy leaf/healthy_00466.jpg,7. Healthy leaf,1200,1600,273378,51.989,blurry,179.598,51.842,True,ok,True
7. Healthy leaf/healthy_00467.jpg,7. Healthy leaf,1200,1600,307464,58.114,blurry,175.367,49.753,True,ok,True
7. Healthy leaf/healthy_00468.jpg,7. Healthy leaf,1200,1600,321774,48.38,blurry,176.086,35.026,True,ok,True
7. Healthy leaf/healthy_00469.jpg,7. Healthy leaf,1200,1600,294370,78.658,blurry,172.092,56.691,True,ok,True
7. Healthy leaf/healthy_00470.jpg,7. Healthy leaf,1200,1600,351963,45.387,blurry,180.722,39.424,True,ok,True
7. Healthy leaf/healthy_00471.jpg,7. Healthy leaf,1200,1600,354566,60.649,blurry,185.274,39.009,True,ok,True
7. Healthy leaf/healthy_00472.jpg,7. Healthy leaf,1200,1600,348383,60.137,blurry,177.305,44.387,True,ok,True
7. Healthy leaf/healthy_00473.jpg,7. Healthy leaf,1200,1600,331507,73.799,blurry,174.315,53.876,True,ok,True
7. Healthy leaf/healthy_00474.jpg,7. Healthy leaf,1200,1600,330416,73.514,blurry,173.449,55.278,True,ok,True
7. Healthy leaf/healthy_00475.jpg,7. Healthy leaf,1200,1600,282039,50.152,blurry,171.983,53.911,True,ok,True
7. Healthy leaf/healthy_00476.jpg,7. Healthy leaf,1200,1600,317061,63.374,blurry,173.188,36.444,True,ok,True
7. Healthy leaf/healthy_00477.jpg,7. Healthy leaf,1200,1600,304601,47.858,blurry,187.261,43.255,True,ok,True
7. Healthy leaf/healthy_00478.jpg,7. Healthy leaf,1200,1600,305095,30.983,blurry,188.382,33.882,True,ok,True
7. Healthy leaf/healthy_00479.jpg,7. Healthy leaf,1200,1600,255631,58.609,blurry,175.308,47.648,True,ok,True
7. Healthy leaf/healthy_00480.jpg,7. Healthy leaf,1200,1600,309445,43.381,blurry,191.54,39.63,True,ok,True
7. Healthy leaf/healthy_00481.jpg,7. Healthy leaf,1200,1600,288580,36.017,blurry,178.536,30.449,True,ok,True
7. Healthy leaf/healthy_00482.jpg,7. Healthy leaf,1200,1600,262536,82.234,blurry,178.56,53.585,True,ok,True
7. Healthy leaf/healthy_00483.jpg,7. Healthy leaf,1200,1600,327850,62.451,blurry,180.33,39.777,True,ok,True
7. Healthy leaf/healthy_00484.jpg,7. Healthy leaf,1200,1600,260829,43.864,blurry,176.736,42.833,True,ok,True
7. Healthy leaf/healthy_00485.jpg,7. Healthy leaf,1200,1600,300766,63.385,blurry,174.679,53.03,True,ok,True
7. Healthy leaf/healthy_00486.jpg,7. Healthy leaf,1200,1600,272819,28.267,blurry,183.429,29.252,True,ok,True
7. Healthy leaf/healthy_00487.jpg,7. Healthy leaf,1200,1600,303767,59.046,blurry,182.352,47.836,True,ok,True
7. Healthy leaf/healthy_00488.jpg,7. Healthy leaf,1200,1600,348491,53.404,blurry,178.635,39.042,True,ok,True
7. Healthy leaf/healthy_00489.jpg,7. Healthy leaf,1200,1600,307619,60.405,blurry,180.355,53.66,True,ok,True
7. Healthy leaf/healthy_00490.jpg,7. Healthy leaf,1200,1600,257394,46.35,blurry,176.717,37.239,True,ok,True
7. Healthy leaf/healthy_00491.jpg,7. Healthy leaf,1200,1600,254802,24.719,blurry,181.184,26.918,True,ok,True
7. Healthy leaf/healthy_00492.jpg,7. Healthy leaf,1200,1600,309671,32.509,blurry,185.939,35.278,True,ok,True
7. Healthy leaf/healthy_00493.jpg,7. Healthy leaf,1200,1600,256514,58.061,blurry,173.035,51.531,True,ok,True
7. Healthy leaf/healthy_00494.jpg,7. Healthy leaf,1200,1600,324155,46.996,blurry,175.282,36.054,True,ok,True
7. Healthy leaf/healthy_00495.jpg,7. Healthy leaf,1200,1600,268023,49.767,blurry,181.815,44.795,True,ok,True
7. Healthy leaf/healthy_00496.jpg,7. Healthy leaf,1200,1600,336326,40.991,blurry,174.574,32.311,True,ok,True
7. Healthy leaf/healthy_00497.jpg,7. Healthy leaf,1200,1600,264036,45.393,blurry,183.318,45.116,True,ok,True
7. Healthy leaf/healthy_00498.jpg,7. Healthy leaf,1200,1600,277057,39.341,blurry,185.744,44.039,True,ok,True
7. Healthy leaf/healthy_00499.jpg,7. Healthy leaf,1200,1600,287732,46.725,blurry,189.674,42.093,True,ok,True
7. Healthy leaf/healthy_00500.jpg,7. Healthy leaf,1200,1600,313277,61.354,blurry,185.921,46.398,True,ok,True
7. Healthy leaf/healthy_00501.jpg,7. Healthy leaf,1200,1600,318608,63.917,blurry,185.532,48.872,True,ok,True
7. Healthy leaf/healthy_00502.jpg,7. Healthy leaf,1200,900,141705,45.389,blurry,182.437,42.618,True,ok,True
7. Healthy leaf/healthy_00503.jpg,7. Healthy leaf,1200,1600,297043,37.303,blurry,184.831,30.646,True,ok,True
7. Healthy leaf/healthy_00504.jpg,7. Healthy leaf,1200,1600,273015,45.705,blurry,176.069,46.797,True,ok,True
7. Healthy leaf/healthy_00505.jpg,7. Healthy leaf,1200,1600,258548,37.58,blurry,175.741,36.459,True,ok,True
7. Healthy leaf/healthy_00506.jpg,7. Healthy leaf,1200,1600,241536,52.832,blurry,176.322,42.493,True,ok,True
7. Healthy leaf/healthy_00507.jpg,7. Healthy leaf,1200,1600,282613,48.788,blurry,180.021,43.586,True,ok,True
7. Healthy leaf/healthy_00508.jpg,7. Healthy leaf,1200,1600,267823,32.671,blurry,174.229,30.128,True,ok,True
7. Healthy leaf/healthy_00509.jpg,7. Healthy leaf,1200,1600,269330,55.756,blurry,179.124,47.188,True,ok,True
7. Healthy leaf/healthy_00510.jpg,7. Healthy leaf,1200,1600,310307,36.497,blurry,182.495,38.25,True,ok,True
7. Healthy leaf/healthy_00511.jpg,7. Healthy leaf,1200,1600,313590,49.922,blurry,178.971,46.635,True,ok,True
7. Healthy leaf/healthy_00512.jpg,7. Healthy leaf,1200,1600,335858,99.892,blurry,176.831,60.778,True,ok,True
7. Healthy leaf/healthy_00513.jpg,7. Healthy leaf,1200,1600,313415,52.372,blurry,171.891,44.866,True,ok,True
7. Healthy leaf/healthy_00514.jpg,7. Healthy leaf,1200,1600,289193,50.232,blurry,173.519,51.01,True,ok,True
7. Healthy leaf/healthy_00515.jpg,7. Healthy leaf,1200,1600,287884,46.525,blurry,174.126,51.548,True,ok,True
7. Healthy leaf/healthy_00516.jpg,7. Healthy leaf,1200,1600,294528,51.593,blurry,169.73,52.703,True,ok,True
7. Healthy leaf/healthy_00517.jpg,7. Healthy leaf,1200,1600,310959,36.906,blurry,177.795,37.597,True,ok,True
7. Healthy leaf/healthy_00518.jpg,7. Healthy leaf,1200,1600,314755,45.482,blurry,178.316,37.782,True,ok,True
7. Healthy leaf/healthy_00519.jpg,7. Healthy leaf,1200,1600,288266,41.088,blurry,174.95,48.034,True,ok,True
7. Healthy leaf/healthy_00520.jpg,7. Healthy leaf,1200,1600,306209,43.694,blurry,175.593,46.497,True,ok,True
7. Healthy leaf/healthy_00521.jpg,7. Healthy leaf,1200,1600,294001,76.524,blurry,172.218,56.384,True,ok,True
7. Healthy leaf/healthy_00522.jpg,7. Healthy leaf,1200,1600,312538,74.357,blurry,169.496,54.389,True,ok,True
7. Healthy leaf/healthy_00523.jpg,7. Healthy leaf,1200,1600,329131,53.22,blurry,170.285,38.685,True,ok,True
7. Healthy leaf/healthy_00524.jpg,7. Healthy leaf,1200,1600,289977,49.086,blurry,173.371,41.198,True,ok,True
7. Healthy leaf/healthy_00525.jpg,7. Healthy leaf,1200,1600,334662,139.925,soft,156.872,64.958,True,ok,True
7. Healthy leaf/healthy_00526.jpg,7. Healthy leaf,1200,1600,354074,117.511,soft,156.81,56.816,True,ok,True
7. Healthy leaf/healthy_00527.jpg,7. Healthy leaf,1200,1600,261756,32.412,blurry,180.476,35.389,True,ok,True
7. Healthy leaf/healthy_00528.jpg,7. Healthy leaf,1200,1600,278779,29.815,blurry,179.47,29.936,True,ok,True
7. Healthy leaf/healthy_00529.jpg,7. Healthy leaf,1200,1600,284837,26.266,blurry,192.66,30.0,True,ok,True
7. Healthy leaf/healthy_00530.jpg,7. Healthy leaf,1200,1600,283910,39.531,blurry,191.825,35.592,True,ok,True
7. Healthy leaf/healthy_00531.jpg,7. Healthy leaf,1200,1600,290541,35.179,blurry,191.048,35.956,True,ok,True
7. Healthy leaf/healthy_00532.jpg,7. Healthy leaf,1200,1600,302327,53.739,blurry,180.49,38.216,True,ok,True
7. Healthy leaf/healthy_00533.jpg,7. Healthy leaf,1200,1600,246039,58.588,blurry,182.71,45.138,True,ok,True
7. Healthy leaf/healthy_00534.jpg,7. Healthy leaf,1200,1600,266052,23.584,blurry,181.147,33.155,True,ok,True
7. Healthy leaf/healthy_00535.jpg,7. Healthy leaf,1200,1600,272330,33.253,blurry,179.636,32.872,True,ok,True
7. Healthy leaf/healthy_00536.jpg,7. Healthy leaf,1200,1600,291792,25.971,blurry,195.341,28.912,True,ok,True
7. Healthy leaf/healthy_00537.jpg,7. Healthy leaf,1200,1600,259652,25.029,blurry,194.76,27.808,True,ok,True
7. Healthy leaf/healthy_00538.jpg,7. Healthy leaf,1200,1600,312585,24.979,blurry,190.693,33.151,True,ok,True
7. Healthy leaf/healthy_00539.jpg,7. Healthy leaf,1200,1600,341128,88.424,blurry,172.717,52.272,True,ok,True
7. Healthy leaf/healthy_00540.jpg,7. Healthy leaf,1200,900,195118,46.388,blurry,172.225,43.823,True,ok,True
7. Healthy leaf/healthy_00541.jpg,7. Healthy leaf,1200,1600,317358,49.43,blurry,187.071,35.233,True,ok,True
7. Healthy leaf/healthy_00542.jpg,7. Healthy leaf,1200,1600,312818,48.024,blurry,187.096,41.944,True,ok,True
7. Healthy leaf/healthy_00543.jpg,7. Healthy leaf,1200,1600,302744,35.812,blurry,182.707,35.228,True,ok,True
7. Healthy leaf/healthy_00544.jpg,7. Healthy leaf,1200,1600,302109,45.892,blurry,186.745,48.531,True,ok,True
7. Healthy leaf/healthy_00545.jpg,7. Healthy leaf,1200,1600,335801,48.377,blurry,186.439,30.406,True,ok,True
7. Healthy leaf/healthy_00546.jpg,7. Healthy leaf,1200,1600,284766,39.223,blurry,188.697,35.913,True,ok,True
7. Healthy leaf/healthy_00547.jpg,7. Healthy leaf,1200,1600,359926,33.977,blurry,191.441,29.56,True,ok,True
7. Healthy leaf/healthy_00548.jpg,7. Healthy leaf,1200,1600,310478,26.776,blurry,191.301,35.894,True,ok,True
7. Healthy leaf/healthy_00549.jpg,7. Healthy leaf,1200,1600,335460,33.163,blurry,197.579,28.571,True,ok,True
7. Healthy leaf/healthy_00550.jpg,7. Healthy leaf,1200,1600,289787,72.508,blurry,181.816,55.412,True,ok,True
7. Healthy leaf/healthy_00551.jpg,7. Healthy leaf,1200,1600,342381,52.425,blurry,174.669,40.239,True,ok,True
7. Healthy leaf/healthy_00552.jpg,7. Healthy leaf,1200,1600,314476,67.101,blurry,192.193,34.34,True,ok,True
7. Healthy leaf/healthy_00553.jpg,7. Healthy leaf,1200,1600,308653,64.924,blurry,185.59,48.119,True,ok,True
7. Healthy leaf/healthy_00554.jpg,7. Healthy leaf,1200,1600,251953,42.539,blurry,182.338,40.855,True,ok,True
7. Healthy leaf/healthy_00555.jpg,7. Healthy leaf,1200,1600,304357,35.639,blurry,176.917,28.864,True,ok,True
7. Healthy leaf/healthy_00556.jpg,7. Healthy leaf,1200,900,135484,49.047,blurry,185.978,42.782,True,ok,True
7. Healthy leaf/healthy_00557.jpg,7. Healthy leaf,1200,1600,299731,39.928,blurry,176.286,35.676,True,ok,True
7. Healthy leaf/healthy_00558.jpg,7. Healthy leaf,1200,1600,291330,45.75,blurry,175.669,48.157,True,ok,True
7. Healthy leaf/healthy_00559.jpg,7. Healthy leaf,1200,1600,316786,42.704,blurry,180.184,35.395,True,ok,True
7. Healthy leaf/healthy_00560.jpg,7. Healthy leaf,1200,1600,286835,47.342,blurry,177.035,55.195,True,ok,True
7. Healthy leaf/healthy_00561.jpg,7. Healthy leaf,1200,1600,348346,63.066,blurry,176.42,36.207,True,ok,True
7. Healthy leaf/healthy_00562.jpg,7. Healthy leaf,1200,900,192769,99.736,blurry,165.573,61.264,True,ok,True
7. Healthy leaf/healthy_00563.jpg,7. Healthy leaf,1200,900,185954,60.769,blurry,170.972,36.612,True,ok,True
7. Healthy leaf/healthy_00564.jpg,7. Healthy leaf,1200,1600,343790,92.062,blurry,161.733,55.9,True,ok,True
7. Healthy leaf/healthy_00565.jpg,7. Healthy leaf,1200,1600,301699,55.383,blurry,171.993,40.74,True,ok,True
7. Healthy leaf/healthy_00566.jpg,7. Healthy leaf,1200,900,185910,69.334,blurry,180.468,49.604,True,ok,True
7. Healthy leaf/healthy_00567.jpg,7. Healthy leaf,1200,900,199882,45.714,blurry,165.519,36.774,True,ok,True
7. Healthy leaf/healthy_00568.jpg,7. Healthy leaf,1200,1600,281426,52.522,blurry,174.671,55.324,True,ok,True
7. Healthy leaf/healthy_00569.jpg,7. Healthy leaf,1200,1600,320094,49.087,blurry,180.926,40.196,True,ok,True
7. Healthy leaf/healthy_00570.jpg,7. Healthy leaf,1200,1600,333304,86.451,blurry,176.867,44.226,True,ok,True
7. Healthy leaf/healthy_00571.jpg,7. Healthy leaf,1200,1600,277079,65.15,blurry,175.71,57.068,True,ok,True
7. Healthy leaf/healthy_00572.jpg,7. Healthy leaf,1200,1600,332982,60.077,blurry,175.152,43.356,True,ok,True
7. Healthy leaf/healthy_00573.jpg,7. Healthy leaf,1200,1600,344071,39.201,blurry,174.329,35.282,True,ok,True
7. Healthy leaf/healthy_00574.jpg,7. Healthy leaf,1200,900,192618,44.315,blurry,175.577,39.551,True,ok,True
7. Healthy leaf/healthy_00575.jpg,7. Healthy leaf,1200,1600,298450,57.115,blurry,181.717,50.142,True,ok,True
7. Healthy leaf/healthy_00576.jpg,7. Healthy leaf,1200,1600,326585,45.821,blurry,182.338,34.914,True,ok,True
7. Healthy leaf/healthy_00577.jpg,7. Healthy leaf,1200,1600,265675,31.941,blurry,192.971,31.416,True,ok,True
7. Healthy leaf/healthy_00578.jpg,7. Healthy leaf,1200,1600,297472,39.308,blurry,188.323,37.73,True,ok,True
7. Healthy leaf/healthy_00579.jpg,7. Healthy leaf,1200,1600,272596,47.921,blurry,186.626,45.192,True,ok,True
7. Healthy leaf/healthy_00580.jpg,7. Healthy leaf,1200,1600,300475,47.732,blurry,180.857,36.349,True,ok,True
7. Healthy leaf/healthy_00581.jpg,7. Healthy leaf,1200,1600,310578,52.546,blurry,167.553,37.614,True,ok,True
7. Healthy leaf/healthy_00582.jpg,7. Healthy leaf,1200,900,189464,30.435,blurry,171.043,32.005,True,ok,True
7. Healthy leaf/healthy_00583.jpg,7. Healthy leaf,1200,1600,286825,49.192,blurry,186.871,36.686,True,ok,True
7. Healthy leaf/healthy_00584.jpg,7. Healthy leaf,1200,1600,273769,31.804,blurry,173.419,33.44,True,ok,True
7. Healthy leaf/healthy_00585.jpg,7. Healthy leaf,1200,1600,321278,41.034,blurry,180.647,32.564,True,ok,True
7. Healthy leaf/healthy_00586.jpg,7. Healthy leaf,1200,1600,273823,19.311,blurry,181.141,23.756,True,ok,True
7. Healthy leaf/healthy_00587.jpg,7. Healthy leaf,1200,1600,328455,35.199,blurry,188.582,40.198,True,ok,True
7. Healthy leaf/healthy_00588.jpg,7. Healthy leaf,1200,900,137333,26.83,blurry,174.622,32.705,True,ok,True
7. Healthy leaf/healthy_00589.jpg,7. Healthy leaf,1200,900,175713,70.114,blurry,175.593,47.61,True,ok,True
7. Healthy leaf/healthy_00590.jpg,7. Healthy leaf,1200,900,164207,38.405,blurry,173.366,34.406,True,ok,True
7. Healthy leaf/healthy_00591.jpg,7. Healthy leaf,1200,1600,275673,41.778,blurry,178.802,39.118,True,ok,True
7. Healthy leaf/healthy_00592.jpg,7. Healthy leaf,1200,900,137200,27.165,blurry,179.14,35.474,True,ok,True
7. Healthy leaf/healthy_00593.jpg,7. Healthy leaf,1200,900,156655,24.655,blurry,176.495,31.795,True,ok,True
7. Healthy leaf/healthy_00594.jpg,7. Healthy leaf,1200,1600,276878,47.972,blurry,177.806,44.998,True,ok,True
7. Healthy leaf/healthy_00595.jpg,7. Healthy leaf,1200,1600,332967,93.991,blurry,175.161,55.53,True,ok,True
7. Healthy leaf/healthy_00596.jpg,7. Healthy leaf,1200,1600,343540,108.424,soft,167.393,48.032,True,ok,True
7. Healthy leaf/healthy_00597.jpg,7. Healthy leaf,1200,1600,307447,45.081,blurry,181.868,45.725,True,ok,True
7. Healthy leaf/healthy_00598.jpg,7. Healthy leaf,1200,1600,317178,39.013,blurry,178.806,34.178,True,ok,True
7. Healthy leaf/healthy_00599.jpg,7. Healthy leaf,1200,1600,329557,72.331,blurry,179.035,41.654,True,ok,True
7. Healthy leaf/healthy_00600.jpg,7. Healthy leaf,1200,1600,290067,50.882,blurry,178.136,52.331,True,ok,True
7. Healthy leaf/healthy_00601.jpg,7. Healthy leaf,1200,900,169074,53.167,blurry,174.045,32.046,True,ok,True
7. Healthy leaf/healthy_00602.jpg,7. Healthy leaf,1200,900,176212,44.586,blurry,183.328,30.747,True,ok,True
7. Healthy leaf/healthy_00603.jpg,7. Healthy leaf,1200,1600,324934,99.944,blurry,169.769,49.13,True,ok,True
7. Healthy leaf/healthy_00604.jpg,7. Healthy leaf,1200,900,201821,65.205,blurry,178.294,39.834,True,ok,True
7. Healthy leaf/healthy_00605.jpg,7. Healthy leaf,1200,900,209706,87.313,blurry,172.327,39.876,True,ok,True
7. Healthy leaf/healthy_00606.jpg,7. Healthy leaf,1200,900,172667,54.897,blurry,176.891,41.061,True,ok,True
7. Healthy leaf/healthy_00607.jpg,7. Healthy leaf,1200,900,186108,38.721,blurry,175.43,35.593,True,ok,True
7. Healthy leaf/healthy_00608.jpg,7. Healthy leaf,1200,900,196754,115.989,soft,175.532,50.206,True,ok,True
7. Healthy leaf/healthy_00609.jpg,7. Healthy leaf,1200,900,199436,79.736,blurry,177.824,44.222,True,ok,True
7. Healthy leaf/healthy_00610.jpg,7. Healthy leaf,1200,900,165840,58.343,blurry,179.153,39.927,True,ok,True
7. Healthy leaf/healthy_00611.jpg,7. Healthy leaf,1200,1600,271114,54.385,blurry,174.14,50.356,True,ok,True
7. Healthy leaf/healthy_00612.jpg,7. Healthy leaf,1200,1600,311460,47.058,blurry,169.408,37.166,True,ok,True
7. Healthy leaf/healthy_00613.jpg,7. Healthy leaf,1200,1600,297696,28.642,blurry,189.453,38.704,True,ok,True
7. Healthy leaf/healthy_00614.jpg,7. Healthy leaf,1200,1600,300462,27.425,blurry,192.232,30.676,True,ok,True
7. Healthy leaf/healthy_00615.jpg,7. Healthy leaf,1200,1600,320474,51.659,blurry,177.105,47.261,True,ok,True
7. Healthy leaf/healthy_00616.jpg,7. Healthy leaf,1200,1600,344121,48.162,blurry,176.89,37.35,True,ok,True
7. Healthy leaf/healthy_00617.jpg,7. Healthy leaf,1200,900,204833,103.587,soft,179.162,43.119,True,ok,True
7. Healthy leaf/healthy_00618.jpg,7. Healthy leaf,1200,900,200048,63.453,blurry,178.68,37.853,True,ok,True
7. Healthy leaf/healthy_00619.jpg,7. Healthy leaf,1200,1600,336518,45.692,blurry,180.334,32.806,True,ok,True
7. Healthy leaf/healthy_00620.jpg,7. Healthy leaf,1200,1600,352523,38.369,blurry,181.268,29.418,True,ok,True
7. Healthy leaf/healthy_00621.jpg,7. Healthy leaf,1200,1600,287995,41.193,blurry,179.01,35.786,True,ok,True
7. Healthy leaf/healthy_00622.jpg,7. Healthy leaf,1200,1600,322901,33.04,blurry,191.681,34.33,True,ok,True
7. Healthy leaf/healthy_00623.jpg,7. Healthy leaf,1200,1600,271479,31.445,blurry,194.326,32.397,True,ok,True
